date,Returns,Cumulative Returns,Cumulative Log Returns
2010-03-29,0.007528150515737659,1.0875303342409441,0.08390937714657544
2010-03-30,-0.00018762473985275423,1.0873262866449003,0.08372173480299919
2010-03-31,-0.003990878287410873,1.082986899776198,0.07972287170949602
2010-04-01,0.009638835086274689,1.0934256319037365,0.08931554958897304
2010-04-02,0.0,1.0934256319037365,0.08931554958897304
2010-04-05,0.012073110479899948,1.1066266803592648,0.10131636140202008
2010-04-06,0.003647580182009948,1.1106631899074266,0.10495730529613699
2010-04-07,-0.00584844341356284,1.1041675390897259,0.0990916927629159
2010-04-08,0.0015949192855025437,1.105928597192246,0.10068534151540709
2010-04-09,0.007535158050097539,1.114261943964212,0.10819225207288563
2010-04-12,0.0018412295805257887,1.116313556015893,0.11003178866802518
2010-04-13,0.0016525133119663525,1.1181582790275377,0.11168293808223438
2010-04-14,0.012769601220658643,1.1324367143522973,0.12437169544700552
2010-04-15,-0.00010835208283081001,1.1323140124756232,0.12426333749366376
2010-04-16,-0.015547658470666265,1.1147091809281024,0.10859354661178527
2010-04-19,0.0018691555287447844,1.116792745756577,0.11046095744307048
2010-04-20,0.012572172445682137,1.1308332567423156,0.12295475632906165
2010-04-21,0.0011245301081060435,1.13210491278677,0.12407865462680111
2010-04-22,0.00699117760120434,1.1400196592952583,0.1310455072535514
2010-04-23,0.00785257381569625,1.1489717478212191,0.1388674100710348
2010-04-26,-0.00376559206561628,1.1446451889240061,0.13509471031489706
2010-04-27,-0.025975541175310004,1.1149124106879902,0.10877584638966212
2010-04-28,0.006529648572271724,1.122192396918647,0.11528426915463379
2010-04-29,0.016386692425825286,1.1405814185695524,0.13153814868138214
2010-04-30,-0.017699940035641955,1.1203931958551039,0.1136796914249191
2010-05-03,0.014720865776721617,1.136886353708439,0.1282932570097627
2010-05-04,-0.026294964578877325,1.1069919673074666,0.10164639742868878
2010-05-05,-0.006515847668323534,1.0997789762784334,0.09510922895908679
2010-05-06,-0.033004629338591766,1.0634811788119878,0.06154765809862791
2010-05-07,-0.019789972669952464,1.0424349153482897,0.04155924142131845
2010-05-10,0.04909778790091488,1.093616163722568,0.08948978660602047
2010-05-11,-0.0017216672154740024,1.0917333206271747,0.08776663561826013
2010-05-12,0.01730394242760535,1.1106246111536058,0.10492256981178773
2010-05-13,-0.01217126444241463,1.0971069053150013,0.09267662897426798
2010-05-14,-0.020133738821078544,1.0750180414245873,0.07233744415934457
2010-05-17,0.0025203614246896455,1.0777274754270392,0.07485463479974276
2010-05-18,-0.016265717620139796,1.0601974646402768,0.05845517817112125
2010-05-19,-0.006464673666094709,1.0533436340097564,0.051969518006082585
2010-05-20,-0.04172039149475758,1.0093977252203588,0.009353841325645595
2010-05-21,0.018410761852526096,1.0279815063538722,0.02759717694301317
2010-05-24,-0.014187755143153478,1.0133967564500332,0.013307813393442794
2010-05-25,0.0026336683063054945,1.0160657073692085,0.01593801967259641
2010-05-26,-0.0022811502514135146,1.0137479088253907,0.013654263634399793
2010-05-27,0.03811727917560721,1.052389220879776,0.051063027714002576
2010-05-28,-0.012732741371663142,1.0389894211079878,0.03824853026351175
2010-05-31,0.0,1.0389894211079878,0.03824853026351175
2010-06-01,-0.024073181604299394,1.0139776400887093,0.01388085373129399
2010-06-02,0.027386980189155672,1.0417474256300656,0.040899520119931726
2010-06-03,0.005516233710035297,1.0474939478966687,0.04640059513318753
2010-06-04,-0.03894279434875593,1.0067016065021623,0.00667925056220163
2010-06-07,-0.016237901075631687,0.9903548854031007,-0.009691929984416075
2010-06-08,0.010577049932581083,1.0008299184769849,0.0008295742850672038
2010-06-09,-0.0028086033693501145,0.998018984195804,-0.0019829806113084093
2010-06-10,0.033883588315805235,1.0318354485876529,0.031339205303049435
2010-06-11,0.006670380560614248,1.0387181837056647,0.03798743731353606
2010-06-14,0.0002654240385718628,1.038993884480922,0.0382528261333795
2010-06-15,0.025189437188504974,1.065165555673295,0.06313023841650914
2010-06-16,-0.0024407881454723813,1.0625657122120422,0.06068646669180597
2010-06-17,0.0001562410638705236,1.0627317286093505,0.060842695551312616
2010-06-18,-0.00012386504631837998,1.0626000932945623,0.0607188228330859
2010-06-21,-0.0048096937612483424,1.0574893122551416,0.05589752527270095
2010-06-22,-0.01973764695077765,1.036616961555629,0.035962489321088933
2010-06-23,-0.0012640090404699034,1.0353066683447183,0.03469768074737603
2010-06-24,-0.018784645413719606,1.0158587996854034,0.015734362810540758
2010-06-25,0.00831100819078475,1.0243016104902694,0.024011024742889985
2010-06-28,-0.0033927666686818583,1.0208263941275209,0.020612489590265144
2010-06-29,-0.03514851128987125,0.9849458660885311,-0.015168597606064826
2010-06-30,-0.01098955457328477,0.97412174974142,-0.026218983416899884
2010-07-01,-0.0022803704288050317,0.9719003913092539,-0.02850195784983373
2010-07-02,-0.006784802462621496,0.9653062391408761,-0.03530988172684921
2010-07-05,0.0,0.9653062391408761,-0.03530988172684921
2010-07-06,0.0025533295782002464,0.9677709841132958,-0.032759806356416774
2010-07-07,0.03464027722863093,1.0012948392968053,0.001294001715347791
2010-07-08,0.00983719233760144,1.0111447692176156,0.01108312386974677
2010-07-09,0.00944753186843192,1.0206975916483974,0.020486306914781774
2010-07-12,-0.002423156563664505,1.018224281579678,0.018060209755942407
2010-07-13,0.019289747578292243,1.037865570949438,0.03716626860100379
2010-07-14,-0.0016453531124166745,1.0361579156020062,0.0355195604085608
2010-07-15,0.001191436222459683,1.0373924316748426,0.03671028743413704
2010-07-16,-0.03190406371093665,1.004295397441445,0.004286198554365399
2010-07-19,0.007846207428132782,1.0121753074488895,0.012101784567351193
2010-07-20,0.014884616274172957,1.0272411485024593,0.026876712051593147
2010-07-21,-0.015157790794630548,1.011670442077823,0.011602867709031212
2010-07-22,0.02728963553050822,1.039278559719115,0.038526779859483024
2010-07-23,0.011313353925313777,1.0510362858922078,0.04977661641035675
2010-07-26,0.01434669821133336,1.066115186295064,0.06402137459196725
2010-07-27,-0.005438716157818149,1.0603168884052658,0.058567814772654964
2010-07-28,-0.009027534208332726,1.0507448414235143,0.049499285467782726
2010-07-29,-0.004905616195960977,1.0455902905116048,0.044581597240005474
2010-07-30,0.0013579831647920729,1.0470101845233897,0.04593865917957087
2010-08-02,0.02256298488306115,1.070633859489202,0.06825086512489502
2010-08-03,-0.007968290542835283,1.0621027378317949,0.060250658095348755
2010-08-04,0.007562635099303051,1.0701350332759874,0.06778483983470301
2010-08-05,-0.0015868582916656942,1.0684368806252313,0.06619672114986501
2010-08-06,-0.0035003367650946245,1.0646969917307958,0.06269024387260792
2010-08-09,0.007803068437725627,1.0730048952227118,0.07046302582148387
2010-08-10,-0.007847263592234694,1.064584742974141,0.06258481042532933
2010-08-11,-0.03116901189132624,1.0314026884610557,0.03091970924471963
2010-08-12,-0.006310004222190238,1.024894533142088,0.024589712800846188
2010-08-13,-0.0038015725838515843,1.0209983221835557,0.020780895874181207
2010-08-16,-0.0006479297726442968,1.020336786972793,0.020132756104327933
2010-08-17,0.01587258956640699,1.0365321740119187,0.035880693426810856
2010-08-18,0.0026953016045547663,1.0393259408437057,0.03857236921963874
2010-08-19,-0.018820366600556845,1.0197654456195584,0.01957264557746902
2010-08-20,-0.002207252309798879,1.0175145659842615,0.01736295369579571
2010-08-23,-0.005448704172932584,1.0119704301225634,0.011899351191904788
2010-08-24,-0.01567014253964323,0.9961127092366387,-0.003894865915686078
2010-08-25,0.004857196418167141,1.0009510243200337,0.0009505723829181757
2010-08-26,-0.007688486932120195,0.9932552254498568,-0.006767623339921307
2010-08-27,0.020010800031930107,1.0131310571470036,0.013045592166801265
2010-08-30,-0.01755454063126144,0.9953460068395237,-0.004664856705659644
2010-08-31,0.00012169945019940804,0.9954671399013142,-0.004543164660237615
2010-09-01,0.03315721602850008,1.0284740589082952,0.028076207535418868
2010-09-02,0.012577464955402838,1.0414096553417553,0.040575233205271316
2010-09-03,0.014985828242177292,1.057016041566452,0.05544988327856981
2010-09-06,0.0,1.057016041566452,0.05544988327856981
2010-09-07,-0.014699348112118555,1.0414785948113732,0.04064142923824411
2010-09-08,0.007460177723529001,1.0492482102239173,0.04807391746305326
2010-09-09,0.004264721158109615,1.053722961266168,0.05232957047083116
2010-09-10,0.005155040842942845,1.0591549461686418,0.0574713695790208
2010-09-13,0.01319978986601773,1.073135568893621,0.07058480132803188
2010-09-14,2.5376984328275893e-05,1.0731628018381352,0.07061017799037002
2010-09-15,0.003414914666248447,1.0768275612294047,0.07401927507612813
2010-09-16,-0.0027179670270978565,1.073900779424113,0.07129760767012401
2010-09-17,0.0016554068288233263,1.0756785221078504,0.07295164582333126
2010-09-20,0.017385629167705165,1.0943798699968827,0.09018787407378444
2010-09-21,-0.004501911682913057,1.0894530684745989,0.08567579826968183
2010-09-22,-0.0075098870093888576,1.0812713990283227,0.07813757007696585
2010-09-23,-0.00895649886054432,1.0715869929749864,0.06914072066671001
2010-09-24,0.025391394911414025,1.0987960814955489,0.09421510906548493
2010-09-27,-0.006123580799441138,1.0920675149084016,0.08807270225070855
2010-09-28,0.00872376238495915,1.1015944524167953,0.09675863248716152
2010-09-29,-0.0011324076996946865,1.1003469983769376,0.09562558312940957
2010-09-30,-0.0014415219078113542,1.0987608240725828,0.09418302122932497
2010-10-01,0.0033492078067975826,1.10244080240237,0.09752663293118707
2010-10-04,-0.008926823438768935,1.0925995080076292,0.08855972668432965
2010-10-05,0.021682001599423465,1.1162892522877799,0.11001001701386098
2010-10-06,-0.002766188601079061,1.1132013856825944,0.10723999544298354
2010-10-07,-0.0018301505871603089,1.1111640595129597,0.10540816808409524
2010-10-08,0.008154375509205638,1.1202249085065619,0.11352947631371284
2010-10-11,0.0009878204427840767,1.1213314895717006,0.11451680918294692
2010-10-12,0.0024323734722122813,1.124058986540491,0.11694622922306876
2010-10-13,0.00863504202735279,1.1337652831304919,0.12554420251555173
2010-10-14,-0.005405800604742144,1.1276363740773094,0.12012373769897436
2010-10-15,0.0007838645826961283,1.1285202882931085,0.12090729522028099
2010-10-18,0.006341317942712239,1.1356765942459763,0.12722859160383837
2010-10-19,-0.016869568614081627,1.1165182200159374,0.11021511103275881
2010-10-20,0.010309746057634617,1.128029239333024,0.12047207413443835
2010-10-21,0.0007095828903235845,1.1288296695810396,0.12118140538985304
2010-10-22,0.0030611585149075754,1.132285196135958,0.1242378880988591
2010-10-25,0.0033538442310697748,1.1360827043089443,0.12758612073780265
2010-10-26,-0.002450924603644375,1.1332982512571788,0.12513218770181936
2010-10-27,-0.001989907650672554,1.1310430923965082,0.12314029755449096
2010-10-28,-0.0004815724028162847,1.130498413256814,0.12265860915844415
2010-10-29,0.003540808544305702,1.1345012916977977,0.12619316379841355
2010-11-01,-0.001129947122348247,1.1332193652279434,0.12506257780450958
2010-11-02,0.009619739522290957,1.1441206403430522,0.13463634224295998
2010-11-03,0.002365478640920241,1.1468270332804196,0.13699902754347065
2010-11-04,0.020723382058971118,1.1705931680466461,0.1575106015745472
2010-11-05,0.005477334382639034,1.1770048982540704,0.16297298991270034
2010-11-08,-0.0019527809244692309,1.1747064655407529,0.16101829982570592
2010-11-09,-0.009542313948643834,1.1634970476490614,0.15143016628304176
2010-11-10,0.003925398102954015,1.1680642367526957,0.1553478801135173
2010-11-11,-0.002211795798575238,1.1654807171813801,0.1531336346818895
2010-11-12,-0.012806222532654944,1.150555311759637,0.140244705617219
2010-11-15,-0.0009396547517553444,1.1494741869937846,0.13930460911318593
2010-11-16,-0.017118291074413917,1.1297971532782998,0.12203810623714768
2010-11-17,0.0019100494681997537,1.1319551217300927,0.12394633388034375
2010-11-18,0.014130281857827113,1.14794996665055,0.1379777138905933
2010-11-19,0.0033660380675859967,1.1518140099379797,0.14133809953267773
2010-11-22,-9.851314455191704e-05,1.1517005411179218,0.1412395815353873
2010-11-23,-0.014261580103108459,1.1352754715959752,0.1268753277369289
2010-11-24,0.016979053526259513,1.1545513745952527,0.14371184825521632
2010-11-25,0.0,1.1545513745952527,0.14371184825521632
2010-11-26,-0.007310490149314921,1.146111038144396,0.13637450552238536
2010-11-29,-0.0013083379214346522,1.1446115376110169,0.13506531097964405
2010-11-30,-0.005139664409704265,1.1387286184282206,0.1299123930629282
2010-12-01,0.02185829622118042,1.1636192858853602,0.151535221827236
2010-12-02,0.015718232064925973,1.1819093238561298,0.16713120187551356
2010-12-03,0.0038188160710925113,1.1864228181766456,0.1709427447792254
2010-12-06,-0.0018642007567253073,1.1842110878612044,0.16907680423772775
2010-12-07,0.0012872671882634048,1.1857354839385859,0.1703632436079233
2010-12-08,0.0032915390344879286,1.1896383785685472,0.17364937738563144
2010-12-09,0.004783378034864437,1.1953288686580237,0.17842135141975551
2010-12-10,0.007302473734878199,1.2040577263259404,0.18569729119072192
2010-12-13,-0.0008400117219248203,1.2030463037219525,0.1848569264612498
2010-12-14,0.000780073719607822,1.2039847685269573,0.1856366960814899
2010-12-15,-0.005088333295999093,1.1978584927413858,0.1805353731351097
2010-12-16,0.007957558607270501,1.207390521900592,0.18846143734158552
2010-12-17,0.002966664834271455,1.2109724449031471,0.19142371030972338
2010-12-20,0.003396287604935078,1.2150852556076897,0.1948142435552031
2010-12-21,0.006693163530099584,1.2232180199264846,0.20148510731498612
2010-12-22,0.002954593527774309,1.2268321319712163,0.20443534460979246
2010-12-23,-0.0026327911410989643,1.223602139202547,0.2017990815789179
2010-12-24,0.0,1.223602139202547,0.2017990815789179
2010-12-27,0.0013528883405664067,1.2252575362701663,0.20315105559061702
2010-12-28,-0.00059887280199687,1.2245237628562524,0.2025520033926765
2010-12-29,0.0012073006584350557,1.226002131201418,0.203758575849718
2010-12-30,-0.0008937011766089465,1.2249064516542383,0.20286447508411937
2010-12-31,-0.0007618069230582714,1.2239733094392693,0.20210237783871132
2011-01-03,0.01123072662469541,1.2377194190735055,0.21327050808566908
2011-01-04,-0.00592081570767344,1.2303911104953626,0.20733209485315834
2011-01-05,0.0011761761752008956,1.2318382672057062,0.208507579875054
2011-01-06,-0.003872347677968462,1.2270681611520595,0.2046277152470449
2011-01-07,-0.002314364093210441,1.2242282786599674,0.20231066887394253
2011-01-10,0.0009199381891050795,1.2253544930056892,0.20323018417924327
2011-01-11,0.004710553237194237,1.2311265905794277,0.20792967747921948
2011-01-12,0.008897981685486866,1.2420811324349192,0.2167883053994406
2011-01-13,-0.002027321378278181,1.2395630348015778,0.21475892622349513
2011-01-14,0.007743917629943092,1.2491621088402036,0.22247301362621724
2011-01-17,0.0,1.2491621088402036,0.22247301362621724
2011-01-18,0.0034161423590887896,1.2534294244335813,0.22588333422586904
2011-01-19,-0.012598018084952802,1.2376386978763552,0.2132052882723209
2011-01-20,0.0005451130271865339,1.2383133508535178,0.2137502527793723
2011-01-21,0.001555930632945276,1.240240080529296,0.21530497420638156
2011-01-24,0.005736094283163001,1.2473542145649696,0.22102467974246465
2011-01-25,0.0001276088089899411,1.2475133879506788,0.22115228041014307
2011-01-26,0.005717633682504929,1.2546462125170015,0.22685363046491233
2011-01-27,0.005459947553677752,1.2614965150357649,0.23229872653928593
2011-01-28,-0.018375895316150685,1.2383153871337786,0.21375189717623294
2011-01-31,0.007383871089314172,1.2474589483202887,0.22110864094399957
2011-02-01,0.01713946329810766,1.2688397251809203,0.23810288066188517
2011-02-02,-0.002399357400899702,1.2657953251957519,0.23570064019041578
2011-02-03,0.003174237477740354,1.2698132601561367,0.23886985041203415
2011-02-04,0.005714017254738354,1.2770689950349643,0.24456760459242718
2011-02-07,0.007065737840119327,1.286092429757626,0.2516084970721502
2011-02-08,0.005561415603306837,1.2932449242637747,0.2571545051025816
2011-02-09,-0.002114269412912063,1.290510656077,0.25503799746673367
2011-02-10,0.0025244601781215436,1.293768498837708,0.2575592765478369
2011-02-11,0.006384069648073374,1.3020280070427714,0.26392305434056335
2011-02-14,0.00011978884793221954,1.3021839754777107,0.2640428360143845
2011-02-15,-0.002520713978979685,1.2989015421275207,0.26151893968693785
2011-02-16,0.007665646180658311,1.3088584617729817,0.26915535409382857
2011-02-17,0.00425013276210601,1.3144212840023228,0.2733964805513293
2011-02-18,0.0022473491962306568,1.317375247618434,0.27564130823546057
2011-02-21,0.0,1.317375247618434,0.27564130823546057
2011-02-22,-0.022714689561508416,1.287451477832766,0.2526646657253957
2011-02-23,-0.00935977968768118,1.2754012156416716,0.243260808044003
2011-02-24,0.0011323797131286416,1.276845454104364,0.2443925470988243
2011-02-25,0.013233239660634277,1.2937422560081184,0.25753899231942046
2011-02-28,0.004607819450402837,1.2997035867391609,0.2621362282685683
2011-03-01,-0.017037647831411085,1.2775596947430772,0.24495176978724484
2011-03-02,0.001539623472056844,1.2795266556360574,0.24649020925420936
2011-03-03,0.0179242747337963,1.3024612429408935,0.264255738303164
2011-03-04,-0.006510580003536392,1.2939814648172212,0.257723872032706
2011-03-07,-0.007787404830786871,1.283904707307155,0.24990598702079414
2011-03-08,0.012369192408608672,1.2997855716661557,0.26219930599040214
2011-03-09,1.5653515770358057e-05,1.2998059178800998,0.2622149593836574
2011-03-10,-0.017439520015993887,1.2771379265583225,0.2446215794859974
2011-03-11,0.008119753717811706,1.2875079719856528,0.252708545370102
2011-03-14,-0.007441516293564347,1.2779269604340275,0.24523920286206422
2011-03-15,-0.010505775900692547,1.2645013461702543,0.23467785171431094
2011-03-16,-0.015852627633631447,1.2444556771871915,0.21869822723522914
2011-03-17,0.010461698185727739,1.2574747968874394,0.22910558055428068
2011-03-18,0.006510788423227816,1.265661949237515,0.23559526534588848
2011-03-21,0.013697983946508466,1.282998966299877,0.24920027994328994
2011-03-22,-0.004280999251032158,1.2775064486860723,0.24491009097814653
2011-03-23,0.0028327020731947605,1.281125243851785,0.24773878851148673
2011-03-24,0.010259471917007646,1.294268912313252,0.257945989258885
2011-03-25,0.00385966623723416,1.2992643583360093,0.2617982260949243
2011-03-28,-0.0036969133509529867,1.2944610905832594,0.2580944622708603
2011-03-29,0.006741862342961582,1.3031881690642917,0.26481369989147896
2011-03-30,0.0081230202131161,1.3137739929030947,0.272903905956128
2011-03-31,-0.001980033981170402,1.3111726757535687,0.2709219091162283
2011-04-01,0.007278463808867616,1.3207159986212171,0.2781740127378853
2011-04-04,0.0003619812557650853,1.3211940730569072,0.2785359284942416
2011-04-05,1.0519289994416053e-05,1.3212079710805005,0.27854644772890863
2011-04-06,0.004315090907541943,1.326909103583482,0.282852255327647
2011-04-07,-0.0024159596236803613,1.3237033447649302,0.28043337256444123
2011-04-08,-0.0056282979863600344,1.3162531478950519,0.27478917602638153
2011-04-11,-0.0031145604283993,1.312153597926862,0.27166975526015025
2011-04-12,-0.004602885123370494,1.3061139056513873,0.26705624424199714
2011-04-13,0.0007537519248855692,1.3070983915218917,0.26780971223856587
2011-04-14,-0.0004534893400254099,1.306505636334972,0.267356120041152
2011-04-15,0.006021785678759972,1.314373133265073,0.27335984722851137
2011-04-18,-0.011303063140273286,1.299516690749899,0.26199241899530124
2011-04-19,0.004412904270222897,1.3052513335037352,0.2663956149542289
2011-04-20,0.0116739713651541,1.3204888001953872,0.2780019712313033
2011-04-21,0.0053783256436678965,1.3275908189716543,0.2833658853318278
2011-04-22,0.0,1.3275908189716543,0.2833658853318278
2011-04-25,-0.0007535093416672809,1.3265904668876474,0.28261209195930764
2011-04-26,0.007629187132019428,1.336711273807086,0.2902123240190397
2011-04-27,0.006482890024863056,1.345377025990172,0.29667429049372945
2011-04-28,0.004726857690972006,1.3517364317327307,0.3013900116729016
2011-04-29,0.0012269093337651336,1.353394889777614,0.302616168968469
2011-05-02,-0.0011695704131792306,1.3518119991571822,0.3014459140740627
2011-05-03,-0.003557458906435649,1.3470029835209538,0.29788211236337986
2011-05-04,-0.007197894436972366,1.3373073982392831,0.29065818810241667
2011-05-05,-0.0059496978708163005,1.3293508232593518,0.28469072026019143
2011-05-06,0.004325680557897997,1.3351011702701505,0.28900707195472486
2011-05-09,0.003587547116079314,1.3398909086232274,0.2925881991735235
2011-05-10,0.010597264279785079,1.354090086687989,0.30312970601978867
2011-05-11,-0.009799422531345005,1.3408207857830279,0.293281953148661
2011-05-12,0.005575481789569048,1.3482965076572369,0.29884194947226195
2011-05-13,-0.00797726101591886,1.3375407944888031,0.29083269987526933
2011-05-16,-0.00438357947595944,1.3316775781138235,0.28643948434421224
2011-05-17,-0.0014920386580826429,1.3296906636871757,0.2849463314880286
2011-05-18,0.009652146191967075,1.3425250323631779,0.29455219330762716
2011-05-19,0.002070753423181337,1.3453050706696508,0.2966208056761601
2011-05-20,-0.008013692856577229,1.3345242090349083,0.2885748306007897
2011-05-23,-0.012919809389541997,1.317282410628448,0.2755708345708966
2011-05-24,-0.0022163217765136787,1.3143628889359538,0.2733520531183133
2011-05-25,0.002941958527229366,1.3182296900449328,0.27628969255453895
2011-05-26,0.0055432173641889355,1.3255369237527794,0.2818176028303135
2011-05-27,0.005204254447325573,1.3324353551833141,0.2870083619473015
2011-05-30,0.0,1.3324353551833141,0.2870083619473015
2011-05-31,0.009350147602422927,1.344893822424965,0.29631506750271497
2011-06-01,-0.025253950214598843,1.3109299407895232,0.27073676383380724
2011-06-02,-0.0008713590370299702,1.3097876501387031,0.2698650249428161
2011-06-03,-0.01231871313983117,1.293652751802551,0.2574698075174613
2011-06-06,-0.012276840716703982,1.2777707830259453,0.24511698386439465
2011-06-07,0.0016410251367727868,1.279867636999925,0.24675666399068075
2011-06-08,-0.007394204823526001,1.2704040335449451,0.23933498652533042
2011-06-09,0.007832704533556473,1.280354732977941,0.24713717467569402
2011-06-10,-0.014604719004097468,1.261655511877232,0.2324247568695888
2011-06-13,0.0005125667590665116,1.2623021945540132,0.2329371923111847
2011-06-14,0.015124967348061595,1.2813944740300292,0.24794891776618588
2011-06-15,-0.018081171228107235,1.2582253611343417,0.22970228463030481
2011-06-16,0.0017769843869651306,1.2604612079563609,0.23147769204840377
2011-06-17,0.00492418552996348,1.2666679527976599,0.23638979343028949
2011-06-20,0.00644185097489334,1.2748276389842557,0.24281098436167212
2011-06-21,0.015487824317978491,1.2945719454925473,0.2581800964885867
2011-06-22,-0.006176649615578534,1.286575828183082,0.2519842924586352
2011-06-23,-0.002050490522709571,1.2839377166406454,0.24993169680203678
2011-06-24,-0.011094392843338775,1.2696932072258547,0.23877530217448245
2011-06-27,0.008221878458764412,1.2801324704555845,0.24696356511996828
2011-06-28,0.012459216835438235,1.2960819184830759,0.2593458046385749
2011-06-29,0.009989880216043554,1.309029621598902,0.26928611585347095
2011-06-30,0.008905247028712815,1.3206868537471426,0.2781519450142517
2011-07-01,0.01612339865297549,1.3419808143858516,0.2941467421625377
2011-07-04,0.0,1.3419808143858516,0.2941467421625377
2011-07-05,-0.0046693859920233435,1.3357145879695942,0.2894664205326543
2011-07-06,0.0006937867905044935,1.3366412891066117,0.29015996676436145
2011-07-07,0.01254314988339606,1.3534069811362117,0.30262510302361917
2011-07-08,-0.009975443685807453,1.3399061460119086,0.2925995712202649
2011-07-11,-0.021592919025264223,1.3109736610996197,0.27077011388532635
2011-07-12,-0.0025724619321198733,1.307601231262429,0.26819433748756566
2011-07-13,0.0017461410545110967,1.3098844874552655,0.269938955810131
2011-07-14,-0.010139098748142754,1.2966034392882961,0.25974810629904516
2011-07-15,0.004439463682037913,1.302359663167022,0.2641777446309816
2011-07-18,-0.012630661222810192,1.2859099994713061,0.2514666385073587
2011-07-19,0.016379968209332626,1.3069731643827092,0.2677139022068968
2011-07-20,0.0017309704790396036,1.3092354963471526,0.26944337628310727
2011-07-21,0.014598820082518182,1.3283487898039712,0.2839366594943051
2011-07-22,-0.00032000340331340483,1.3279237136704467,0.283616604878977
