"Date","Price","Open","High","Low","Vol.","Change %"
"06/14/2017","89.98","89.98","90.00","89.97","11.92M","-0.01%"
"06/13/2017","89.99","89.97","89.99","89.97","5.21M","0.01%"
"06/12/2017","89.98","89.96","89.99","89.96","9.65M","0.01%"
"06/09/2017","89.97","89.97","89.99","89.96","1.27M","-0.01%"
"06/08/2017","89.98","89.98","89.99","89.95","1.95M","-0.01%"
"06/07/2017","89.99","89.94","89.99","89.93","1.36M","0.06%"
"06/06/2017","89.94","89.94","89.98","89.92","1.51M","-0.02%"
"06/05/2017","89.96","89.95","89.97","89.92","1.37M","-0.03%"
"06/02/2017","89.99","89.82","89.99","89.82","2.92M","0.21%"
"06/01/2017","89.80","89.66","89.80","89.61","3.53M","0.42%"
"05/31/2017","89.42","89.32","89.46","89.32","2.10M","0.08%"
"05/30/2017","89.35","89.30","89.38","89.27","2.04M","0.07%"
"05/26/2017","89.29","89.17","89.30","89.14","1.03M","0.11%"
"05/25/2017","89.19","89.10","89.21","89.06","868.79K","0.09%"
"05/24/2017","89.11","89.11","89.14","89.02","2.36M","0.08%"
"05/23/2017","89.04","89.01","89.07","89.00","1.10M","0.02%"
"05/22/2017","89.02","88.98","89.05","88.95","934.99K","0.02%"
"05/19/2017","89.00","88.99","89.01","88.92","1.79M","0.03%"
"05/18/2017","88.97","88.94","89.00","88.89","1.78M","0.00%"
"05/17/2017","88.97","88.95","88.97","88.89","2.20M","0.00%"
"05/16/2017","88.97","88.99","89.01","88.96","820.04K","-0.02%"
"05/15/2017","88.99","89.02","89.02","88.93","1.84M","0.04%"
"05/12/2017","88.95","89.05","89.05","88.89","1.01M","-0.06%"
"05/11/2017","89.00","88.96","89.08","88.86","1.71M","0.14%"
"05/10/2017","88.88","88.83","88.97","88.82","637.06K","0.03%"
"05/09/2017","88.85","88.82","88.87","88.80","981.48K","0.01%"
"05/08/2017","88.84","88.80","88.85","88.76","665.08K","-0.01%"
"05/05/2017","88.85","88.84","88.90","88.75","2.41M","0.03%"
"05/04/2017","88.82","88.86","88.87","88.73","1.85M","-0.03%"
"05/03/2017","88.85","88.81","88.89","88.79","2.58M","0.06%"
"05/02/2017","88.80","88.82","88.92","88.76","1.33M","0.06%"
"05/01/2017","88.75","88.85","88.94","88.75","1.39M","0.03%"
"04/28/2017","88.72","88.75","88.80","88.68","3.62M","-0.03%"
"04/27/2017","88.75","88.79","88.94","88.75","2.74M","-0.03%"
"04/26/2017","88.78","88.85","88.90","88.75","2.66M","-0.02%"
"04/25/2017","88.80","88.98","88.98","88.75","2.85M","-0.18%"
"04/24/2017","88.96","88.83","88.97","88.79","2.34M","0.23%"
"04/21/2017","88.76","88.77","88.82","88.75","1.37M","-0.02%"
"04/20/2017","88.78","88.78","88.84","88.75","863.33K","0.05%"
"04/19/2017","88.74","88.83","88.86","88.74","1.81M","-0.01%"
"04/18/2017","88.75","88.79","88.89","88.74","1.50M","-0.09%"
