"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2021","131.46","131.46","131.48","131.44","6.34M","0.02%"
"01/05/2021","131.43","131.44","131.46","131.43","2.38M","-0.01%"
"01/04/2021","131.44","131.42","131.46","131.39","2.49M","-0.01%"
"12/31/2020","131.45","131.45","131.46","131.41","1.39M","0.08%"
"12/30/2020","131.35","131.39","131.39","131.33","2.80M","0.02%"
"12/29/2020","131.33","131.31","131.33","131.27","1.53M","0.02%"
"12/28/2020","131.31","131.20","131.38","131.20","864.41K","0.11%"
"12/24/2020","131.16","131.17","131.20","131.15","433.14K","0.01%"
"12/23/2020","131.15","131.18","131.19","131.12","1.12M","0.00%"
"12/22/2020","131.15","131.12","131.24","131.11","1.10M","0.02%"
"12/21/2020","131.13","131.09","131.23","131.06","2.05M","0.02%"
"12/18/2020","131.10","131.15","131.21","131.10","2.29M","-0.09%"
"12/17/2020","131.22","131.23","131.24","131.20","1.20M","-0.01%"
"12/16/2020","131.23","131.22","131.26","131.18","1.46M","0.02%"
"12/15/2020","131.20","131.21","131.24","131.15","966.07K","0.07%"
"12/14/2020","131.11","131.26","131.26","131.08","1.63M","-0.08%"
"12/11/2020","131.22","131.25","131.27","131.17","1.07M","-0.02%"
"12/10/2020","131.25","131.26","131.30","131.24","1.21M","-0.02%"
"12/09/2020","131.28","131.30","131.30","131.18","1.62M","-0.02%"
"12/08/2020","131.30","131.25","131.32","131.21","2.15M","0.02%"
"12/07/2020","131.27","131.31","131.33","131.21","1.94M","0.01%"
"12/04/2020","131.26","131.36","131.37","131.21","2.40M","-0.10%"
"12/03/2020","131.39","131.35","131.39","131.31","1.42M","0.05%"
"12/02/2020","131.33","131.34","131.36","131.32","1.94M","-0.02%"
"12/01/2020","131.35","131.27","131.38","131.27","1.78M","-0.10%"
"11/30/2020","131.48","131.34","131.48","131.16","7.91M","-0.18%"
"11/27/2020","131.72","131.60","131.79","131.60","3.20M","0.11%"
"11/25/2020","131.58","131.47","131.73","131.37","2.43M","0.05%"
"11/24/2020","131.51","131.53","131.57","131.49","1.95M","0.02%"
"11/23/2020","131.48","131.50","131.52","131.44","1.73M","0.04%"
"11/20/2020","131.43","131.49","131.53","131.42","922.10K","-0.08%"
"11/19/2020","131.53","131.41","131.64","131.41","1.44M","0.12%"
"11/18/2020","131.37","131.44","131.49","131.34","853.21K","-0.07%"
"11/17/2020","131.46","131.40","131.50","131.38","917.82K","-0.02%"
"11/16/2020","131.49","131.40","131.49","131.37","886.99K","0.09%"
"11/13/2020","131.37","131.35","131.49","131.21","1.19M","0.03%"
"11/12/2020","131.33","131.32","131.39","131.30","1.24M","-0.05%"
"11/11/2020","131.40","131.27","131.42","131.20","1.15M","0.18%"
"11/10/2020","131.17","131.18","131.37","131.15","2.01M","0.01%"
"11/09/2020","131.16","131.24","131.29","131.11","2.61M","0.01%"
"11/06/2020","131.15","131.20","131.22","131.13","927.10K","-0.01%"
"11/05/2020","131.16","131.08","131.23","131.04","1.00M","0.15%"
"11/04/2020","130.97","130.95","131.19","130.95","1.99M","-0.02%"
"11/03/2020","131.00","130.86","131.06","130.86","1.78M","0.06%"
"11/02/2020","130.92","130.90","130.95","130.81","3.17M","0.06%"
"10/30/2020","130.84","130.76","130.91","130.73","4.45M","0.02%"
"10/29/2020","130.81","130.76","130.89","130.62","11.14M","0.66%"
"10/28/2020","129.95","128.52","130.55","127.81","6.74M","0.83%"
"10/27/2020","128.88","123.05","129.40","122.89","8.05M","4.93%"
"10/26/2020","122.82","123.05","123.50","122.67","1.77M","-0.58%"
"10/23/2020","123.54","122.60","123.74","122.10","829.49K","0.73%"
"10/22/2020","122.65","123.10","123.52","122.55","792.79K","-0.12%"
"10/21/2020","122.80","122.54","123.29","122.52","938.57K","0.43%"
"10/20/2020","122.28","122.50","122.95","122.12","499.58K","0.07%"
"10/19/2020","122.19","122.30","122.78","122.11","1.14M","-0.43%"
"10/16/2020","122.72","121.82","123.51","121.76","2.03M","0.85%"
"10/15/2020","121.69","119.30","121.98","119.30","2.21M","2.21%"
"10/14/2020","119.06","119.90","119.90","118.81","707.02K","0.08%"
"10/13/2020","118.96","118.49","119.04","118.09","895.68K","0.24%"
"10/12/2020","118.68","118.49","118.76","118.02","605.51K","0.23%"
"10/09/2020","118.41","118.34","118.45","117.63","415.54K","0.37%"
"10/08/2020","117.97","117.60","118.00","117.48","414.30K","0.23%"
"10/07/2020","117.70","117.11","117.70","116.87","674.54K","0.60%"
"10/06/2020","117.00","117.15","117.42","116.54","973.91K","0.01%"
"10/05/2020","116.99","116.38","117.17","116.11","1.49M","0.76%"
"10/02/2020","116.11","115.28","116.26","115.28","890.96K","0.07%"
"10/01/2020","116.03","116.06","116.26","115.75","1.09M","0.16%"
"09/30/2020","115.85","116.09","116.65","115.75","1.19M","-0.51%"
"09/29/2020","116.44","116.79","116.79","115.65","905.57K","-0.22%"
"09/28/2020","116.70","116.00","116.83","115.83","775.75K","0.91%"
"09/25/2020","115.65","115.90","116.17","115.53","784.79K","-0.42%"
"09/24/2020","116.14","115.24","116.88","115.24","1.79M","-0.24%"
"09/23/2020","116.42","115.79","116.79","115.79","1.59M","0.13%"
"09/22/2020","116.27","115.40","116.77","114.74","1.77M","0.92%"
"09/21/2020","115.21","115.58","115.65","114.62","1.69M","-0.90%"
"09/18/2020","116.26","114.65","116.99","114.65","2.62M","0.92%"
"09/17/2020","115.20","115.27","116.19","114.84","1.64M","-0.57%"
"09/16/2020","115.86","114.31","116.05","114.11","2.51M","1.59%"
"09/15/2020","114.05","113.00","114.12","112.87","1.20M","0.76%"
"09/14/2020","113.19","113.51","114.02","112.92","1.89M","-0.54%"
"09/11/2020","113.81","114.25","114.75","113.42","2.92M","-0.48%"
