"Date","Price","Open","High","Low","Vol.","Change %"
"06/02/2016","46.02","46.27","46.52","46.01","228.65M","-0.39%"
"06/01/2016","46.20","45.60","46.31","45.52","15.49M","2.14%"
"05/31/2016","45.23","45.65","45.95","45.23","15.43M","-0.66%"
"05/27/2016","45.53","45.84","46.01","45.29","43.08M","-0.37%"
"05/26/2016","45.70","45.79","46.09","45.49","14.24M","-0.02%"
"05/25/2016","45.71","45.48","45.71","45.33","12.69M","1.58%"
"05/24/2016","45.00","44.93","45.28","44.72","15.65M","0.87%"
"05/23/2016","44.61","44.62","45.11","44.45","10.16M","0.41%"
"05/20/2016","44.43","44.21","44.65","44.19","13.58M","1.62%"
"05/19/2016","43.72","43.92","44.06","43.42","12.72M","0.64%"
"05/18/2016","43.44","42.88","43.78","42.87","8.75M","1.54%"
"05/17/2016","42.78","42.84","43.28","42.60","12.12M","-0.09%"
"05/16/2016","42.82","42.33","42.89","42.18","12.24M","1.01%"
"05/13/2016","42.39","41.78","42.72","41.73","13.60M","1.46%"
"05/12/2016","41.78","42.75","42.90","41.46","16.72M","-1.88%"
"05/11/2016","42.58","42.75","43.35","42.57","10.76M","-0.82%"
"05/10/2016","42.93","42.48","43.06","42.33","9.85M","1.37%"
"05/09/2016","42.35","41.54","42.70","41.54","16.18M","2.87%"
"05/06/2016","41.17","41.12","41.44","40.67","9.81M","-0.41%"
"05/05/2016","41.34","41.21","41.61","41.04","8.16M","-0.07%"
"05/04/2016","41.37","41.80","42.05","41.23","10.17M","-2.15%"
"05/03/2016","42.28","41.82","42.85","41.77","11.17M","0.33%"
"05/02/2016","42.14","42.05","42.68","41.92","10.15M","0.45%"
"04/29/2016","41.95","42.03","42.48","41.59","7.90M","2.59%"
"04/28/2016","40.89","40.59","41.75","40.35","8.99M","0.22%"
"04/27/2016","40.80","41.03","41.25","40.69","4.14M","-1.02%"
"04/26/2016","41.22","41.22","41.56","40.86","3.87M","-0.22%"
"04/25/2016","41.31","41.14","41.45","40.89","3.47M","-0.17%"
"04/22/2016","41.38","41.18","41.41","40.89","3.91M","0.73%"
"04/21/2016","41.08","40.71","41.34","40.61","3.59M","1.03%"
"04/20/2016","40.66","41.29","41.34","40.35","6.49M","-1.45%"
"04/19/2016","41.26","41.29","41.74","41.05","7.31M","-0.19%"
"04/18/2016","41.34","40.55","41.52","40.52","5.35M","2.05%"
"04/15/2016","40.51","40.79","40.98","40.45","5.99M","-0.69%"
"04/14/2016","40.79","40.84","41.29","40.73","7.13M","-0.51%"
"04/13/2016","41.00","40.30","41.26","40.26","6.68M","1.59%"
"04/12/2016","40.36","40.40","40.63","39.95","4.35M","0.02%"
"04/11/2016","40.35","40.41","40.67","40.06","5.80M","0.22%"
"04/08/2016","40.26","39.97","40.35","39.88","6.09M","-0.20%"
"04/07/2016","40.34","40.50","41.26","39.98","15.65M","-0.76%"
"04/06/2016","40.65","39.08","41.59","38.01","50.88M","5.58%"
"04/05/2016","38.50","40.66","40.82","38.21","35.99M","-7.39%"
"04/04/2016","41.57","41.05","41.93","40.96","6.36M","1.84%"
"04/01/2016","40.82","40.19","40.94","40.19","9.75M","1.04%"
"03/31/2016","40.40","40.20","40.76","40.18","10.82M","0.62%"
"03/30/2016","40.15","40.46","40.76","40.08","5.91M","-0.50%"
"03/29/2016","40.35","39.93","40.36","39.83","6.53M","1.38%"
"03/28/2016","39.80","40.05","40.17","39.67","5.80M","-0.50%"
