"Date","Price","Open","High","Low","Vol.","Change %"
"05/17/2016","209.56","209.59","212.40","208.13","49.70M","-0.21%"
"05/16/2016","210.00","210.86","213.09","209.35","11.88M","-2.56%"
"05/13/2016","215.51","215.26","216.18","214.22","11.09M","0.11%"
"05/12/2016","215.28","217.24","217.91","213.66","16.34M","-0.60%"
"05/11/2016","216.59","217.00","217.15","214.87","1.94M","0.22%"
"05/10/2016","216.12","214.50","216.14","214.00","2.54M","1.09%"
"05/09/2016","213.79","212.46","214.63","212.46","2.37M","0.30%"
"05/06/2016","213.16","211.85","213.20","211.23","2.78M","0.30%"
"05/05/2016","212.52","212.33","213.91","211.96","1.96M","0.07%"
"05/04/2016","212.37","211.92","213.81","211.29","1.78M","-0.19%"
"05/03/2016","212.77","213.72","214.89","212.58","2.03M","-1.06%"
"05/02/2016","215.06","212.80","216.10","211.67","2.74M","1.39%"
"04/29/2016","212.11","210.00","212.25","208.32","2.08M","0.63%"
"04/28/2016","210.79","207.00","212.67","206.33","2.12M","0.76%"
"04/27/2016","209.19","210.88","211.62","208.91","2.73M","-0.78%"
"04/26/2016","210.84","209.63","212.34","209.04","5.30M","0.58%"
"04/25/2016","209.63","200.51","210.39","199.31","7.78M","4.06%"
"04/22/2016","201.45","201.97","202.63","200.69","3.24M","-0.42%"
"04/21/2016","202.30","202.01","202.72","199.78","2.56M","0.09%"
"04/20/2016","202.12","206.10","206.37","202.06","1.89M","-1.85%"
"04/19/2016","205.93","204.89","207.93","204.10","1.75M","0.54%"
"04/18/2016","204.83","205.45","205.69","204.37","1.49M","-0.30%"
"04/15/2016","205.44","203.96","205.88","203.01","1.62M","0.76%"
"04/14/2016","203.89","204.35","205.41","203.41","2.99M","-0.60%"
"04/13/2016","205.13","203.20","206.50","203.04","1.98M","1.21%"
"04/12/2016","202.67","203.04","204.06","202.55","2.35M","0.06%"
"04/11/2016","202.54","204.21","205.00","202.54","2.30M","-0.94%"
"04/08/2016","204.46","205.50","205.66","203.70","1.16M","-0.11%"
"04/07/2016","204.68","205.48","205.87","203.87","1.04M","-0.70%"
"04/06/2016","206.12","204.11","206.30","204.00","1.24M","0.79%"
"04/05/2016","204.51","205.21","205.37","204.17","1.05M","-0.72%"
"04/04/2016","205.99","205.95","206.66","205.04","1.76M","0.47%"
"04/01/2016","205.03","204.50","206.52","204.06","1.74M","0.20%"
"03/31/2016","204.62","205.88","206.00","203.55","1.54M","-0.57%"
"03/30/2016","205.79","205.50","205.88","203.88","1.24M","0.25%"
"03/29/2016","205.28","203.52","205.97","203.49","1.71M","1.04%"
"03/28/2016","203.17","202.79","203.63","202.30","1.59M","0.23%"
"03/24/2016","202.70","204.45","204.53","201.87","1.50M","-0.86%"
"03/23/2016","204.45","205.23","205.75","204.31","1.65M","-0.38%"
"03/22/2016","205.23","204.10","205.64","203.35","1.92M","0.44%"
"03/21/2016","204.33","202.97","204.57","202.43","1.79M","0.70%"
"03/18/2016","202.90","203.52","204.37","202.83","3.12M","-0.20%"
"03/17/2016","203.31","202.09","204.13","201.81","3.02M","0.55%"
"03/16/2016","202.19","196.72","203.32","196.72","5.79M","3.33%"
"03/15/2016","195.68","194.28","195.74","193.88","1.00M","0.31%"
"03/14/2016","195.07","195.90","196.00","195.00","1.42M","-0.43%"
"03/11/2016","195.91","196.00","196.00","194.50","1.29M","0.74%"
"03/10/2016","194.47","195.35","195.98","193.03","2.22M","-0.52%"
"03/09/2016","195.48","194.68","195.48","193.68","2.29M","1.04%"
"03/08/2016","193.47","194.61","195.41","193.45","1.83M","-0.90%"
"03/07/2016","195.23","194.67","195.67","193.87","1.13M","-0.05%"
"03/04/2016","195.33","194.68","195.40","193.52","1.78M","0.46%"
"03/03/2016","194.43","193.46","195.74","192.84","2.29M","0.53%"
"03/02/2016","193.41","192.56","194.16","192.20","2.83M","-0.56%"
"03/01/2016","194.49","192.60","194.49","190.84","3.62M","1.90%"
"02/29/2016","190.86","192.62","194.41","190.86","3.49M","-0.85%"
"02/26/2016","192.50","193.49","194.11","192.12","2.04M","-0.50%"
"02/25/2016","193.47","190.47","194.00","189.86","3.50M","1.90%"
"02/24/2016","189.86","189.43","190.15","187.23","1.55M","0.23%"
"02/23/2016","189.43","190.22","191.42","189.36","1.78M","-0.70%"
"02/22/2016","190.76","190.00","191.23","189.28","2.51M","1.02%"
"02/19/2016","188.84","186.74","189.24","185.39","1.86M","0.58%"
"02/18/2016","187.75","187.16","189.45","186.60","1.95M","0.04%"
"02/17/2016","187.68","184.96","188.49","184.60","2.06M","0.85%"
"02/16/2016","186.09","182.65","186.55","182.65","1.78M","0.59%"
"02/12/2016","184.99","179.95","185.25","179.28","2.24M","3.14%"
"02/11/2016","179.35","176.99","179.86","176.49","3.24M","0.08%"
"02/10/2016","179.20","180.00","181.82","178.86","1.84M","-0.77%"
"02/09/2016","180.59","177.24","180.59","175.72","2.27M","1.61%"
"02/08/2016","177.73","179.74","180.36","173.41","2.98M","-2.07%"
"02/05/2016","181.48","182.72","183.31","178.86","2.12M","-1.07%"
"02/04/2016","183.44","186.00","188.31","181.55","2.29M","-1.24%"
"02/03/2016","185.75","183.10","185.79","181.95","1.51M","2.01%"
"02/02/2016","182.09","182.96","184.83","181.46","1.94M","-1.20%"
"02/01/2016","184.31","182.45","184.76","179.42","1.33M","1.26%"
"01/29/2016","182.01","179.72","182.82","178.43","2.16M","1.98%"
"01/28/2016","178.48","174.78","178.68","174.78","2.18M","1.62%"
"01/27/2016","175.64","179.01","180.42","175.53","2.34M","-1.97%"
"01/26/2016","179.17","179.98","181.13","179.17","2.01M","-0.35%"
"01/25/2016","179.80","182.15","182.62","179.76","1.46M","-1.23%"
"01/22/2016","182.04","180.87","182.56","180.02","2.22M","1.53%"
"01/21/2016","179.29","180.01","181.12","177.85","1.60M","-0.52%"
"01/20/2016","180.23","175.90","180.95","174.67","2.41M","1.46%"
"01/19/2016","177.63","178.16","179.00","176.54","1.71M","0.34%"
"01/15/2016","177.03","178.28","179.91","175.33","2.85M","-2.71%"
"01/14/2016","181.96","179.77","183.43","179.66","1.18M","1.33%"
"01/13/2016","179.57","183.46","184.35","178.66","1.47M","-2.18%"
"01/12/2016","183.58","184.00","185.24","181.65","1.04M","0.15%"
"01/11/2016","183.30","183.72","184.31","181.69","964.79K","0.20%"
"01/08/2016","182.93","182.25","186.22","181.56","2.11M","0.95%"
"01/07/2016","181.20","179.81","183.45","179.15","1.35M","-0.37%"
"01/06/2016","181.87","181.17","182.68","180.36","883.37K","-0.58%"
"01/05/2016","182.93","183.52","183.52","181.57","1.24M","-0.08%"
"01/04/2016","183.08","183.63","184.77","181.06","1.67M","-1.35%"
"12/31/2015","185.59","184.97","186.82","184.94","651.05K","-0.10%"
"12/30/2015","185.77","186.26","186.53","185.20","637.60K","-0.78%"
"12/29/2015","187.23","185.89","187.45","185.28","866.50K","1.18%"
"12/28/2015","185.05","184.25","185.20","182.39","589.15K","0.30%"
"12/24/2015","184.50","184.00","184.82","183.50","257.29K","0.22%"
"12/23/2015","184.10","183.58","184.45","182.76","777.79K","0.52%"
"12/22/2015","183.14","183.15","183.34","180.83","1.09M","0.64%"
"12/21/2015","181.97","181.39","182.10","180.41","1.12M","0.46%"
"12/18/2015","181.13","184.29","184.29","180.57","2.95M","-1.83%"
"12/17/2015","184.51","184.98","186.29","183.85","1.10M","-0.30%"
"12/16/2015","185.06","182.15","185.61","181.29","2.19M","2.20%"
"12/15/2015","181.08","179.71","182.66","179.31","1.40M","1.27%"
"12/14/2015","178.81","181.57","181.65","177.87","1.88M","-0.94%"
"12/11/2015","180.50","181.87","183.12","178.87","2.34M","-1.64%"
"12/10/2015","183.51","183.86","184.82","183.00","1.37M","-0.22%"
"12/09/2015","183.92","184.27","186.55","183.54","1.66M","-0.52%"
"12/08/2015","184.88","185.02","186.65","184.07","1.24M","-0.39%"
"12/07/2015","185.61","184.04","186.76","183.68","1.93M","0.23%"
"12/04/2015","185.19","182.04","185.19","181.38","1.81M","2.10%"
"12/03/2015","181.38","184.63","185.41","180.80","1.99M","-1.75%"
"12/02/2015","184.62","186.21","186.45","184.58","2.20M","-1.01%"
"12/01/2015","186.50","185.86","187.26","185.02","1.11M","0.94%"
"11/30/2015","184.77","185.43","185.77","183.59","1.34M","-0.26%"
"11/27/2015","185.26","184.04","185.88","183.47","283.32K","0.79%"
"11/25/2015","183.80","183.88","184.77","183.03","588.40K","0.08%"
"11/24/2015","183.65","183.38","185.61","182.90","856.43K","-0.42%"
"11/23/2015","184.42","184.71","186.65","184.15","1.23M","-0.04%"
"11/20/2015","184.50","184.54","185.07","183.77","1.65M","0.27%"
"11/19/2015","184.00","185.75","185.75","178.45","1.56M","-0.43%"
"11/18/2015","184.79","184.13","184.96","183.77","1.39M","0.43%"
"11/17/2015","184.00","186.00","186.00","183.75","1.20M","-0.99%"
"11/16/2015","185.84","185.32","185.87","184.06","1.01M","0.22%"
"11/13/2015","185.43","187.91","190.20","185.35","1.78M","-1.86%"
"11/12/2015","188.94","188.95","189.37","187.93","801.12K","-0.24%"
"11/11/2015","189.40","190.14","190.21","188.26","538.83K","0.05%"
"11/10/2015","189.31","187.90","189.75","187.05","1.11M","0.79%"
"11/09/2015","187.83","187.60","188.76","186.42","869.14K","-0.14%"
"11/06/2015","188.09","187.57","188.81","186.97","1.05M","0.22%"
"11/05/2015","187.68","187.75","189.21","186.85","1.62M","-0.51%"
"11/04/2015","188.65","189.54","190.40","188.38","1.16M","-0.35%"
"11/03/2015","189.31","186.70","189.37","185.72","1.60M","1.01%"
"11/02/2015","187.41","190.47","190.79","186.84","1.14M","-1.05%"
"10/30/2015","189.40","192.45","192.45","189.17","1.54M","-1.26%"
"10/29/2015","191.82","183.52","192.85","183.52","2.12M","3.55%"
"10/28/2015","185.25","183.50","185.71","182.56","1.09M","1.04%"
"10/27/2015","183.35","184.84","185.98","182.87","1.70M","-1.00%"
"10/26/2015","185.20","185.09","186.19","184.77","1.03M","0.01%"
"10/23/2015","185.19","183.56","185.62","183.09","1.36M","1.25%"
"10/22/2015","182.90","180.94","184.91","180.91","1.72M","1.36%"
"10/21/2015","180.44","188.08","188.08","180.32","3.11M","-3.67%"
"10/20/2015","187.31","186.50","187.96","186.50","584.10K","-0.01%"
"10/19/2015","187.33","188.44","188.80","186.73","1.56M","-0.73%"
"10/16/2015","188.71","189.53","189.53","187.30","1.12M","0.24%"
"10/15/2015","188.26","187.40","188.66","186.51","1.16M","1.12%"
"10/14/2015","186.17","187.92","188.03","185.30","1.24M","-0.93%"
"10/13/2015","187.92","185.89","188.22","185.73","1.31M","0.67%"
"10/12/2015","186.67","187.24","188.51","186.43","1.41M","-0.38%"
"10/09/2015","187.38","188.96","189.00","186.47","1.75M","-0.56%"
"10/08/2015","188.44","185.59","188.44","185.59","1.77M","1.31%"
"10/07/2015","186.01","188.21","188.69","185.76","1.62M","-0.62%"
"10/06/2015","187.17","188.32","189.29","186.20","1.54M","-0.83%"
"10/05/2015","188.74","186.21","189.44","185.87","1.93M","1.92%"
"10/02/2015","185.19","180.14","185.29","179.55","3.24M","1.84%"
"10/01/2015","181.85","179.74","182.86","179.08","3.33M","1.38%"
"09/30/2015","179.37","175.51","180.31","174.52","4.21M","3.09%"
"09/29/2015","174.00","176.13","177.97","173.42","3.75M","-1.52%"
"09/28/2015","176.68","183.68","184.27","176.40","3.70M","-3.87%"
"09/25/2015","183.79","185.57","186.43","183.15","1.33M","-0.70%"
"09/24/2015","185.08","187.80","189.17","184.24","2.05M","-1.71%"
"09/23/2015","188.30","190.14","190.41","188.28","1.57M","-1.02%"
"09/22/2015","190.24","190.00","191.10","188.67","2.06M","-0.42%"
"09/21/2015","191.04","189.39","191.19","189.27","1.88M","0.81%"
"09/18/2015","189.51","189.43","191.27","189.02","2.81M","-0.48%"
"09/17/2015","190.42","189.19","192.00","188.74","2.89M","0.86%"
"09/16/2015","188.79","190.00","190.33","187.62","1.93M","-0.53%"
"09/15/2015","189.79","187.14","189.98","186.16","1.64M","1.46%"
"09/14/2015","187.06","187.72","188.09","186.62","1.09M","-0.21%"
"09/11/2015","187.45","187.14","187.67","185.95","2.04M","-0.03%"
"09/10/2015","187.51","187.52","189.04","186.71","2.24M","-0.59%"
"09/09/2015","188.62","191.20","191.20","188.31","1.19M","-0.93%"
"09/08/2015","190.39","189.77","190.56","187.91","1.46M","1.36%"
"09/04/2015","187.83","186.65","188.78","185.48","1.04M","-0.13%"
"09/03/2015","188.08","186.07","188.94","185.57","2.39M","1.52%"
"09/02/2015","185.26","185.08","185.66","183.44","1.36M","1.03%"
"09/01/2015","183.37","186.02","186.55","183.01","2.03M","-1.42%"
"08/31/2015","186.02","186.00","187.81","185.45","1.79M","-0.75%"
"08/28/2015","187.43","187.60","187.74","185.84","909.47K","-0.24%"
"08/27/2015","187.89","186.34","188.61","184.23","1.73M","1.45%"
"08/26/2015","185.20","183.56","185.41","180.20","2.06M","2.48%"
"08/25/2015","180.72","183.27","184.25","180.34","2.00M","0.87%"
"08/24/2015","179.17","178.09","185.70","173.49","3.94M","-2.41%"
"08/21/2015","183.59","185.74","187.33","183.59","2.16M","-2.15%"
"08/20/2015","187.62","189.53","191.39","187.62","1.52M","-2.02%"
"08/19/2015","191.48","191.40","192.54","190.55","1.35M","0.20%"
"08/18/2015","191.10","189.32","191.48","189.32","1.30M","0.42%"
"08/17/2015","190.31","185.62","190.52","185.48","1.48M","2.32%"
"08/14/2015","186.00","186.96","186.96","185.43","1.10M","-0.35%"
"08/13/2015","186.65","186.50","187.61","186.00","1.22M","0.08%"
"08/12/2015","186.51","186.18","187.64","185.31","1.22M","-0.18%"
"08/11/2015","186.85","188.67","189.98","186.85","1.02M","-1.31%"
"08/10/2015","189.33","189.91","191.34","189.06","1.18M","0.22%"
"08/07/2015","188.91","188.29","190.33","186.43","1.44M","-0.69%"
"08/06/2015","190.22","191.56","192.10","183.72","4.26M","-0.67%"
"08/05/2015","191.50","194.19","194.22","188.77","1.71M","-0.78%"
"08/04/2015","193.01","191.41","193.80","190.16","921.65K","0.91%"
"08/03/2015","191.27","190.49","192.38","190.00","831.12K","0.66%"
"07/31/2015","190.01","191.51","191.51","189.55","1.77M","-0.43%"
"07/30/2015","190.84","189.14","191.73","189.14","1.06M","0.74%"
"07/29/2015","189.43","188.94","190.35","188.10","927.54K","0.12%"
"07/28/2015","189.20","188.93","189.53","188.12","1.62M","0.56%"
"07/27/2015","188.14","189.55","190.81","187.59","1.58M","-1.54%"
"07/24/2015","191.09","190.62","191.39","189.86","3.30M","0.31%"
"07/23/2015","190.50","190.24","190.60","188.51","2.74M","0.02%"
"07/22/2015","190.47","189.16","190.47","188.95","1.40M","1.03%"
"07/21/2015","188.53","190.30","190.80","188.09","2.20M","-1.23%"
"07/20/2015","190.88","189.13","190.99","188.46","2.07M","0.99%"
"07/17/2015","189.01","187.04","189.01","186.53","2.33M","1.05%"
"07/16/2015","187.04","186.79","187.57","186.07","2.77M","0.56%"
"07/15/2015","186.00","183.49","187.19","181.84","4.13M","1.38%"
"07/14/2015","183.47","185.48","185.48","183.47","1.89M","-0.93%"
"07/13/2015","185.19","184.01","185.59","183.38","1.68M","0.92%"
"07/10/2015","183.50","182.26","183.79","181.53","1.44M","1.19%"
"07/09/2015","181.35","182.00","182.68","180.38","1.36M","0.48%"
"07/08/2015","180.48","181.32","182.41","180.32","1.79M","-1.41%"
"07/07/2015","183.06","182.01","183.07","179.23","2.09M","0.72%"
"07/06/2015","181.75","180.04","182.06","179.58","2.17M","0.48%"
"07/02/2015","180.88","182.00","182.17","180.33","1.84M","-0.17%"
"07/01/2015","181.19","178.36","181.54","177.88","3.05M","1.70%"
"06/30/2015","178.17","177.67","178.17","176.22","2.61M","1.05%"
"06/29/2015","176.32","178.00","178.90","176.29","1.69M","-1.77%"
"06/26/2015","179.50","177.78","180.21","176.72","2.30M","1.32%"
"06/25/2015","177.17","176.80","177.95","176.40","2.17M","0.46%"
"06/24/2015","176.35","177.89","178.50","176.35","2.19M","-1.17%"
"06/23/2015","178.44","178.31","179.78","177.82","1.33M","0.25%"
"06/22/2015","178.00","177.22","178.70","177.17","2.21M","0.39%"
"06/19/2015","177.30","177.59","178.37","176.83","2.34M","-0.28%"
"06/18/2015","177.80","178.00","179.18","177.55","2.77M","-0.06%"
"06/17/2015","177.90","177.88","178.55","177.39","2.53M","0.36%"
"06/16/2015","177.26","175.48","178.87","175.48","2.92M","-0.61%"
"06/15/2015","178.34","178.11","178.78","177.53","1.66M","-0.22%"
"06/12/2015","178.74","179.13","179.41","178.10","2.64M","-0.36%"
"06/11/2015","179.39","178.94","179.88","178.48","2.43M","0.16%"
"06/10/2015","179.10","179.35","179.80","178.50","1.69M","0.02%"
"06/09/2015","179.07","176.26","179.84","175.42","5.55M","1.53%"
"06/08/2015","176.37","177.73","177.99","175.85","4.87M","-0.95%"
"06/05/2015","178.06","176.92","178.49","176.22","1.66M","0.65%"
"06/04/2015","176.91","175.62","177.71","174.64","3.31M","-0.01%"
"06/03/2015","176.93","178.80","179.05","176.33","3.89M","-0.92%"
"06/02/2015","178.58","180.15","180.61","178.58","2.87M","-0.94%"
"06/01/2015","180.28","181.86","182.61","180.28","3.28M","-0.34%"
"05/29/2015","180.89","182.54","182.71","180.89","4.68M","-0.82%"
