"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2021","65.60","69.12","69.12","64.60","18.05M","-6.02%"
"01/14/2021","69.80","68.97","70.44","68.29","3.94M","1.75%"
"01/13/2021","68.60","69.06","69.20","67.99","2.81M","-0.85%"
"01/12/2021","69.19","67.14","69.52","66.72","1.89M","4.52%"
"01/11/2021","66.20","63.76","66.64","63.65","956.10K","1.60%"
"01/08/2021","65.16","65.67","66.33","64.50","1.24M","-0.02%"
"01/07/2021","65.17","64.03","65.63","63.60","1.32M","2.66%"
"01/06/2021","63.48","62.16","64.08","61.22","2.34M","4.01%"
"01/05/2021","61.03","58.71","62.55","58.70","1.89M","5.79%"
"01/04/2021","57.69","59.07","59.34","57.19","1.66M","-1.13%"
"12/31/2020","58.35","58.14","58.74","57.75","798.24K","0.15%"
"12/30/2020","58.26","56.65","58.34","56.65","803.71K","2.41%"
"12/29/2020","56.89","57.90","58.11","56.42","1.34M","-0.51%"
"12/28/2020","57.18","57.45","58.90","56.90","1.24M","-0.49%"
"12/24/2020","57.46","58.33","58.33","56.75","467.10K","-1.53%"
"12/23/2020","58.35","57.46","59.26","57.46","1.48M","2.78%"
"12/22/2020","56.77","58.26","58.59","56.62","1.87M","-3.07%"
"12/21/2020","58.57","57.43","59.50","56.74","2.53M","-1.66%"
"12/18/2020","59.56","61.00","61.38","59.24","4.15M","-2.47%"
"12/17/2020","61.07","62.15","62.15","60.57","1.58M","-0.86%"
"12/16/2020","61.60","62.50","62.50","61.34","1.35M","-1.11%"
"12/15/2020","62.29","62.01","62.51","60.70","1.32M","1.14%"
"12/14/2020","61.59","64.35","64.35","61.50","1.76M","-2.66%"
"12/11/2020","63.27","63.40","63.74","62.82","3.12M","-1.08%"
"12/10/2020","63.96","61.81","64.36","61.81","2.29M","2.95%"
"12/09/2020","62.13","62.94","63.33","60.74","1.93M","-0.08%"
"12/08/2020","62.18","61.24","63.27","60.72","1.61M","-0.27%"
"12/07/2020","62.35","63.34","63.34","61.90","2.56M","-3.24%"
"12/04/2020","64.44","61.53","64.59","61.38","2.78M","7.36%"
"12/03/2020","60.02","58.46","61.33","57.69","2.87M","3.23%"
"12/02/2020","58.14","56.72","59.60","56.53","3.37M","2.16%"
"12/01/2020","56.91","59.24","59.45","56.89","2.98M","-0.99%"
"11/30/2020","57.48","60.76","60.99","57.45","3.60M","-7.32%"
"11/27/2020","62.02","62.98","63.72","61.52","782.94K","-2.13%"
"11/25/2020","63.37","63.68","64.52","63.01","2.90M","-1.80%"
"11/24/2020","64.53","64.14","65.83","63.66","4.10M","4.13%"
"11/23/2020","61.97","58.71","62.12","58.47","3.66M","7.87%"
"11/20/2020","57.45","56.88","57.83","56.70","2.55M","0.37%"
"11/19/2020","57.24","56.20","57.47","55.59","2.10M","1.02%"
"11/18/2020","56.66","56.50","59.22","55.95","3.72M","0.76%"
"11/17/2020","56.23","54.21","56.67","53.91","3.11M","1.94%"
"11/16/2020","55.16","53.57","55.24","52.75","3.67M","7.69%"
"11/14/2020","51.22","51.22","51.22","51.22","","0.00%"
"11/13/2020","51.22","49.48","51.49","49.48","4.64M","3.96%"
"11/12/2020","49.27","50.03","51.02","48.66","2.56M","-3.68%"
"11/11/2020","51.15","52.08","52.43","50.77","3.67M","-0.68%"
"11/10/2020","51.50","49.50","51.50","48.67","3.46M","6.12%"
"11/09/2020","48.53","48.06","50.61","47.71","4.26M","14.48%"
"11/06/2020","42.39","43.61","44.36","42.06","2.44M","-2.84%"
"11/05/2020","43.63","43.48","44.74","43.48","2.88M","-1.24%"
"11/04/2020","44.18","42.60","44.39","42.30","4.59M","4.12%"
"11/03/2020","42.43","44.43","44.43","42.18","2.97M","-3.06%"
"11/02/2020","43.77","42.32","44.26","41.29","4.30M","5.44%"
"10/30/2020","41.51","41.70","41.85","39.92","4.73M","-1.42%"
"10/29/2020","42.11","40.74","42.20","39.74","3.88M","1.69%"
"10/28/2020","41.41","42.56","42.98","41.18","4.74M","-5.26%"
"10/27/2020","43.71","43.52","44.31","43.27","3.89M","-0.18%"
"10/26/2020","43.79","46.12","46.13","43.41","4.39M","-6.77%"
"10/23/2020","46.97","46.49","47.95","46.19","5.82M","2.02%"
"10/22/2020","46.04","44.03","46.18","44.03","5.68M","3.97%"
"10/21/2020","44.28","46.77","46.85","44.20","5.74M","-6.01%"
"10/20/2020","47.11","47.57","47.83","46.44","7.42M","-0.32%"
"10/19/2020","47.26","49.49","49.49","47.23","13.28M","-2.76%"
"10/16/2020","48.60","49.24","49.84","47.97","2.87M","-1.90%"
"10/15/2020","49.54","47.24","49.95","47.24","2.59M","1.81%"
"10/14/2020","48.66","49.02","50.76","48.32","8.30M","10.24%"
"10/13/2020","44.14","44.47","45.54","43.90","1.16M","-1.30%"
"10/12/2020","44.72","44.61","44.82","43.50","1.88M","-0.69%"
"10/09/2020","45.03","46.03","46.40","44.75","2.68M","-1.23%"
"10/08/2020","45.59","44.99","45.63","44.36","1.08M","2.24%"
"10/07/2020","44.59","43.75","44.70","43.04","1.62M","2.79%"
"10/06/2020","43.38","45.36","46.05","43.35","1.26M","-2.54%"
"10/05/2020","44.51","43.76","44.56","43.31","1.38M","3.34%"
"10/02/2020","43.07","40.99","43.89","40.82","2.65M","1.70%"
"10/01/2020","42.35","43.35","43.98","42.15","1.43M","-4.01%"
"09/30/2020","44.12","44.62","45.23","43.82","1.81M","-0.63%"
"09/29/2020","44.40","44.70","44.70","43.22","1.69M","-1.20%"
"09/28/2020","44.94","44.78","45.43","43.94","2.81M","2.81%"
"09/25/2020","43.71","43.02","43.97","42.72","1.75M","0.28%"
"09/24/2020","43.59","43.14","44.78","42.76","2.78M","0.55%"
"09/23/2020","43.35","45.41","45.91","43.32","1.90M","-4.93%"
"09/22/2020","45.60","46.42","47.19","45.45","1.76M","-1.41%"
"09/21/2020","46.25","46.72","46.85","45.53","1.69M","-3.83%"
"09/18/2020","48.09","48.47","49.06","47.36","2.11M","-1.33%"
"09/17/2020","48.74","47.83","48.76","47.13","1.77M","-0.04%"
"09/16/2020","48.76","46.50","49.23","46.50","1.91M","5.56%"
"09/15/2020","46.19","47.12","47.53","46.05","2.15M","-1.72%"
"09/14/2020","47.00","45.55","47.35","45.14","1.55M","3.73%"
"09/11/2020","45.31","45.51","45.64","44.68","1.59M","-0.40%"
"09/10/2020","45.49","48.96","48.96","45.38","2.43M","-6.78%"
"09/09/2020","48.80","48.20","49.41","48.01","3.02M","2.46%"
"09/08/2020","47.63","49.28","49.92","47.31","2.68M","-5.96%"
"09/04/2020","50.65","49.81","50.85","49.27","2.77M","2.30%"
"09/03/2020","49.51","49.82","50.78","49.19","1.77M","-0.78%"
"09/02/2020","49.90","50.50","51.58","49.84","1.98M","-2.42%"
"09/01/2020","51.14","51.58","52.28","51.13","1.51M","-1.62%"
"08/31/2020","51.98","52.13","52.30","51.15","1.64M","-0.54%"
"08/28/2020","52.26","51.73","52.38","50.87","1.06M","0.87%"
"08/27/2020","51.81","51.34","51.95","50.79","1.31M","1.43%"
"08/26/2020","51.08","51.04","51.82","50.93","1.82M","-0.91%"
"08/25/2020","51.55","50.87","51.59","50.23","1.60M","2.87%"
"08/24/2020","50.11","49.00","50.56","48.48","1.33M","3.34%"
"08/21/2020","48.49","48.75","49.15","48.21","1.79M","-0.08%"
"08/20/2020","48.53","49.03","49.42","48.33","1.78M","-2.98%"
"08/19/2020","50.02","50.86","51.22","49.62","1.00M","-2.08%"
"08/18/2020","51.08","50.75","52.00","50.75","1.03M","0.35%"
"08/17/2020","50.90","50.94","50.97","49.85","1.48M","-0.70%"
"08/14/2020","51.26","50.53","51.28","50.23","1.18M","0.93%"
"08/13/2020","50.79","52.72","53.00","50.66","1.61M","-3.93%"
"08/12/2020","52.87","53.84","54.19","52.33","1.47M","-0.13%"
"08/11/2020","52.94","55.00","56.05","52.87","2.17M","-0.54%"
"08/10/2020","53.23","51.26","53.41","51.19","4.78M","3.82%"
"08/07/2020","51.27","51.01","51.36","49.90","2.32M","-0.68%"
"08/06/2020","51.62","52.25","52.80","51.24","1.34M","-1.84%"
"08/05/2020","52.59","52.71","54.46","52.29","1.92M","2.18%"
"08/04/2020","51.47","50.70","52.21","50.34","2.56M","1.44%"
"08/03/2020","50.74","52.44","52.44","50.52","2.14M","-3.43%"
"07/31/2020","52.54","50.15","52.57","50.00","3.06M","3.53%"
"07/30/2020","50.75","52.01","52.10","48.28","3.17M","-4.21%"
"07/29/2020","52.98","51.91","52.98","51.14","1.58M","2.38%"
"07/28/2020","51.75","52.86","53.61","51.60","1.95M","-1.77%"
"07/27/2020","52.68","53.20","53.40","52.27","1.21M","-1.46%"
"07/24/2020","53.46","53.43","54.12","52.53","855.35K","0.34%"
"07/23/2020","53.28","53.31","54.12","52.96","1.46M","-1.11%"
"07/22/2020","53.88","53.16","54.28","52.33","1.25M","-1.01%"
"07/21/2020","54.43","51.95","54.88","51.95","1.96M","7.21%"
"07/20/2020","50.77","50.95","51.72","50.40","2.45M","0.65%"
"07/17/2020","50.44","51.53","52.00","50.35","1.79M","-1.66%"
"07/16/2020","51.29","51.64","52.37","50.91","1.09M","-1.46%"
"07/15/2020","52.05","51.83","52.67","51.10","2.12M","2.62%"
"07/14/2020","50.72","48.54","50.77","48.54","1.93M","3.43%"
"07/13/2020","49.04","49.88","50.36","48.81","2.63M","-0.41%"
"07/10/2020","49.24","47.56","49.27","47.41","2.01M","3.53%"
"07/09/2020","47.56","50.02","50.65","47.45","1.83M","-5.86%"
"07/08/2020","50.52","50.56","50.92","49.89","1.44M","-0.32%"
"07/07/2020","50.68","51.22","51.87","50.57","2.84M","-2.16%"
"07/06/2020","51.80","52.55","52.73","51.06","1.75M","0.64%"
"07/02/2020","51.47","52.02","52.56","51.20","2.08M","1.18%"
"07/01/2020","50.87","51.53","52.84","50.79","1.90M","-1.22%"
"06/30/2020","51.50","49.58","51.83","49.58","2.49M","3.00%"
"06/29/2020","50.00","51.00","51.13","49.89","2.16M","-0.60%"
"06/26/2020","50.30","51.10","51.50","49.91","3.11M","-2.82%"
"06/25/2020","51.76","50.99","52.50","50.62","4.17M","0.29%"
"06/24/2020","51.61","53.71","53.90","51.58","3.67M","-5.77%"
"06/23/2020","54.77","56.75","56.85","54.58","6.68M","-2.46%"
"06/22/2020","56.15","55.51","57.44","54.71","4.37M","1.17%"
"06/19/2020","55.50","58.12","58.18","55.39","3.93M","-2.61%"
"06/18/2020","56.99","56.23","57.64","55.81","3.01M","0.11%"
"06/17/2020","56.93","57.36","57.97","56.80","2.61M","-1.98%"
"06/16/2020","58.08","60.16","60.16","56.19","4.06M","1.84%"
"06/15/2020","57.03","54.99","57.23","54.28","5.47M","-1.67%"
"06/12/2020","58.00","60.41","60.81","56.46","3.16M","0.19%"
"06/11/2020","57.89","55.95","60.54","55.85","2.75M","-5.62%"
"06/10/2020","61.34","63.91","64.19","61.30","4.47M","-5.60%"
"06/09/2020","64.98","67.41","67.98","64.38","4.39M","-10.16%"
"06/08/2020","72.33","73.49","73.50","69.20","2.40M","2.96%"
"06/05/2020","70.25","68.80","71.43","67.53","3.84M","9.20%"
