"Date","Price","Open","High","Low","Vol.","Change %"
"06/28/2019","245.17","247.31","248.75","244.00","3.74M","-0.41%"
"06/27/2019","246.18","248.11","249.28","245.85","554.45K","-0.85%"
"06/26/2019","248.29","254.60","254.75","248.22","543.27K","-2.31%"
"06/25/2019","254.16","256.00","257.32","253.97","765.10K","-0.86%"
"06/24/2019","256.36","256.25","259.24","255.95","451.82K","0.05%"
"06/21/2019","256.23","259.15","260.48","256.19","1.08M","-0.99%"
"06/20/2019","258.80","257.87","259.74","255.57","757.40K","0.71%"
"06/19/2019","256.97","254.26","257.68","252.95","384.31K","1.05%"
"06/18/2019","254.31","249.57","254.62","248.76","433.37K","2.32%"
"06/17/2019","248.54","247.51","249.80","244.90","334.31K","0.72%"
"06/14/2019","246.76","245.41","248.13","245.21","643.14K","0.45%"
"06/13/2019","245.65","245.23","246.43","242.44","399.31K","0.66%"
"06/12/2019","244.03","242.81","245.49","240.32","784.49K","0.29%"
"06/11/2019","243.32","254.46","254.48","242.55","696.64K","-4.39%"
"06/10/2019","254.49","258.20","259.58","253.89","473.42K","-0.73%"
"06/07/2019","256.37","256.42","257.19","254.70","461.15K","0.20%"
"06/06/2019","255.85","255.37","256.79","253.35","424.86K","0.11%"
"06/05/2019","255.57","250.00","256.16","249.82","489.36K","2.78%"
"06/04/2019","248.66","247.05","251.69","247.05","679.63K","1.19%"
"06/03/2019","245.73","242.38","245.95","241.21","476.32K","1.52%"
"05/31/2019","242.06","240.64","242.83","239.46","690.08K","0.21%"
"05/30/2019","241.56","240.77","243.53","240.75","305.37K","0.33%"
"05/29/2019","240.77","240.11","242.42","238.61","855.59K","0.00%"
"05/28/2019","240.76","242.69","243.11","240.50","384.82K","-0.57%"
"05/24/2019","242.15","244.12","244.95","241.88","443.77K","-0.67%"
"05/23/2019","243.78","242.69","244.65","240.59","481.40K","0.06%"
"05/22/2019","243.63","242.51","244.95","241.94","339.58K","0.30%"
"05/21/2019","242.89","238.50","243.15","238.50","518.03K","2.51%"
"05/20/2019","236.95","237.31","239.91","236.01","371.52K","-0.21%"
"05/17/2019","237.44","236.51","240.08","235.87","251.66K","-0.37%"
"05/16/2019","238.31","237.70","239.50","236.77","521.24K","0.51%"
"05/15/2019","237.11","233.72","239.35","232.02","647.56K","0.68%"
"05/14/2019","235.51","234.34","236.65","233.97","638.77K","0.50%"
"05/13/2019","234.34","231.77","234.88","231.52","511.04K","-0.34%"
"05/10/2019","235.15","233.63","236.76","232.58","527.83K","0.32%"
"05/09/2019","234.39","230.31","234.62","229.60","406.90K","1.03%"
"05/08/2019","232.01","228.44","233.11","228.08","657.75K","1.48%"
"05/07/2019","228.62","228.88","230.04","227.05","507.59K","-1.01%"
"05/06/2019","230.96","227.58","231.10","226.50","473.81K","0.38%"
"05/03/2019","230.09","230.81","232.99","228.66","927.41K","0.10%"
"05/02/2019","229.86","229.95","233.84","228.65","789.42K","-1.21%"
"05/01/2019","232.67","225.00","235.00","224.06","1.23M","6.45%"
"04/30/2019","218.58","214.77","219.36","214.45","506.57K","2.06%"
"04/29/2019","214.17","214.91","216.86","214.05","277.01K","-0.58%"
"04/26/2019","215.41","214.21","215.99","213.70","367.62K","0.89%"
"04/25/2019","213.51","214.75","214.75","211.56","284.29K","-0.98%"
"04/24/2019","215.62","217.49","218.00","214.71","408.47K","-0.52%"
"04/23/2019","216.75","215.50","217.70","215.00","483.62K","1.60%"
"04/22/2019","213.34","214.05","214.23","212.05","489.31K","-0.62%"
"04/18/2019","214.67","215.02","216.52","214.30","454.91K","-0.15%"
"04/17/2019","215.00","215.08","216.22","214.57","326.01K","0.05%"
"04/16/2019","214.90","215.00","216.39","214.85","212.42K","0.24%"
"04/15/2019","214.38","217.00","217.43","213.49","481.11K","-1.23%"
"04/12/2019","217.06","215.00","217.34","214.24","321.67K","1.55%"
"04/11/2019","213.74","210.37","214.22","209.95","416.59K","1.60%"
"04/10/2019","210.37","210.63","210.96","209.34","599.10K","-0.27%"
"04/09/2019","210.93","210.99","211.20","209.91","456.97K","-0.50%"
"04/08/2019","211.99","212.63","212.94","210.56","409.90K","-0.37%"
"04/05/2019","212.78","210.51","212.87","210.31","395.21K","1.31%"
"04/04/2019","210.02","207.25","211.24","207.25","444.09K","1.62%"
"04/03/2019","206.67","210.22","211.09","205.90","398.08K","-1.36%"
"04/02/2019","209.52","211.68","211.88","209.21","333.74K","-0.85%"
"04/01/2019","211.32","207.74","211.52","207.74","416.04K","2.40%"
"03/29/2019","206.37","207.39","208.01","205.27","421.82K","0.08%"
"03/28/2019","206.21","205.28","206.57","203.74","254.99K","0.78%"
"03/27/2019","204.62","206.34","208.06","204.13","226.91K","-0.61%"
"03/26/2019","205.87","207.19","207.55","204.03","327.83K","-0.09%"
"03/25/2019","206.06","205.67","206.74","204.99","218.48K","0.37%"
"03/22/2019","205.30","208.22","208.22","204.66","380.13K","-1.64%"
"03/21/2019","208.73","206.54","209.38","206.54","265.94K","0.70%"
"03/20/2019","207.28","209.50","209.90","207.06","441.19K","-1.17%"
"03/19/2019","209.74","210.88","212.93","208.68","350.90K","-0.29%"
"03/18/2019","210.35","207.21","210.71","207.21","445.10K","1.58%"
"03/15/2019","207.07","205.77","207.93","205.22","1.14M","0.49%"
"03/14/2019","206.07","207.68","209.52","205.90","620.10K","-0.87%"
"03/13/2019","207.88","208.18","209.74","206.56","702.11K","0.17%"
"03/12/2019","207.53","210.64","210.75","207.27","565.57K","-1.33%"
"03/11/2019","210.32","206.25","210.85","206.25","500.91K","0.99%"
"03/08/2019","208.26","206.30","208.50","205.63","337.55K","0.38%"
"03/07/2019","207.48","205.78","207.71","202.21","398.65K","0.77%"
"03/06/2019","205.90","208.86","209.75","205.83","461.27K","-1.15%"
"03/05/2019","208.29","210.20","211.76","208.21","599.08K","-0.63%"
"03/04/2019","209.61","212.37","214.24","208.78","346.89K","-1.03%"
"03/01/2019","211.79","212.33","212.61","210.57","542.23K","0.02%"
"02/28/2019","211.75","208.31","212.21","207.42","882.50K","1.39%"
"02/27/2019","208.84","208.90","209.07","207.42","628.21K","-0.08%"
"02/26/2019","209.00","211.43","212.24","208.96","823.74K","-1.07%"
"02/25/2019","211.25","214.74","215.36","210.70","420.31K","-1.22%"
"02/22/2019","213.85","213.04","214.05","211.64","322.14K","0.89%"
"02/21/2019","211.97","212.96","212.97","210.71","352.68K","-0.46%"
"02/20/2019","212.96","212.30","213.36","210.52","456.18K","0.51%"
"02/19/2019","211.87","208.90","212.55","208.74","384.79K","-0.17%"
"02/15/2019","212.24","211.04","212.51","210.50","359.72K","1.53%"
"02/14/2019","209.04","207.67","209.54","206.76","306.81K","0.10%"
"02/13/2019","208.84","209.16","211.61","207.83","513.76K","0.09%"
"02/12/2019","208.65","207.83","209.14","206.12","526.68K","1.00%"
"02/11/2019","206.59","205.87","207.97","205.27","579.43K","0.36%"
"02/08/2019","205.85","201.85","206.07","201.85","370.03K","1.60%"
"02/07/2019","202.60","201.24","203.25","200.54","433.82K","-0.06%"
"02/06/2019","202.73","202.28","203.85","201.84","358.42K","-0.13%"
"02/05/2019","203.00","202.34","203.08","199.41","471.13K","0.43%"
"02/04/2019","202.14","197.65","202.23","197.21","428.35K","1.96%"
"02/01/2019","198.25","197.75","199.12","196.36","619.27K","0.70%"
"01/31/2019","196.88","197.83","199.14","195.10","665.37K","-1.04%"
"01/30/2019","198.95","200.38","200.63","190.65","1.24M","-0.32%"
"01/29/2019","199.59","193.76","200.54","190.77","2.54M","8.44%"
"01/28/2019","184.06","183.01","184.94","181.28","581.38K","-0.23%"
"01/25/2019","184.49","184.28","185.72","183.83","518.48K","1.10%"
"01/24/2019","182.48","182.00","182.71","179.22","674.91K","-0.01%"
"01/23/2019","182.49","180.16","183.03","179.45","929.54K","2.15%"
"01/22/2019","178.65","182.32","182.32","177.29","864.04K","-2.53%"
"01/18/2019","183.29","179.12","184.00","178.60","1.08M","2.97%"
"01/17/2019","178.00","174.53","178.81","174.53","433.67K","1.57%"
"01/16/2019","175.25","178.13","178.13","174.35","532.29K","-1.63%"
"01/15/2019","178.16","176.43","178.57","176.01","530.24K","0.62%"
"01/14/2019","177.07","174.56","178.98","174.08","475.60K","0.85%"
"01/11/2019","175.58","172.95","175.92","171.20","634.77K","1.37%"
"01/10/2019","173.20","170.40","173.31","170.00","627.09K","1.33%"
"01/09/2019","170.93","170.80","172.45","170.08","429.08K","0.06%"
"01/08/2019","170.82","172.22","173.74","169.51","899.54K","0.08%"
"01/07/2019","170.68","170.36","171.28","168.12","1.12M","-0.19%"
"01/04/2019","171.00","170.00","171.66","167.82","610.35K","1.79%"
"01/03/2019","167.99","170.96","171.39","167.27","609.49K","-2.25%"
"01/02/2019","171.85","171.49","173.89","167.81","597.51K","-1.04%"
"12/31/2018","173.66","169.48","173.70","169.27","384.57K","2.61%"
"12/28/2018","169.25","170.83","171.60","168.13","522.93K","-0.07%"
"12/27/2018","169.37","162.81","169.41","161.69","589.53K","2.71%"
"12/26/2018","164.90","164.16","165.53","158.76","844.05K","0.51%"
"12/24/2018","164.06","165.08","166.65","162.57","857.32K","-1.31%"
"12/21/2018","166.24","171.99","171.99","164.99","1.49M","-3.70%"
"12/20/2018","172.63","176.21","177.86","169.71","963.96K","-2.94%"
"12/19/2018","177.86","183.58","185.59","175.41","628.22K","-3.28%"
"12/18/2018","183.89","189.26","189.35","181.90","860.38K","-2.28%"
"12/17/2018","188.19","190.55","191.14","187.64","1.45M","-1.62%"
"12/14/2018","191.29","189.63","191.59","189.63","521.70K","-0.32%"
"12/13/2018","191.90","189.65","192.53","189.24","843.91K","1.20%"
"12/12/2018","189.63","188.32","191.45","188.32","604.08K","1.37%"
"12/11/2018","187.07","186.14","188.62","183.95","1.13M","1.86%"
"12/10/2018","183.65","180.88","184.99","179.38","1.10M","2.70%"
"12/07/2018","178.82","178.81","180.40","178.43","622.87K","-0.37%"
"12/06/2018","179.48","175.53","179.57","172.54","1.02M","0.68%"
"12/04/2018","178.27","181.78","183.65","177.27","841.54K","-2.50%"
"12/03/2018","182.84","186.00","187.22","181.53","812.84K","-0.25%"
"11/30/2018","183.29","183.28","183.69","180.46","726.48K","0.19%"
"11/29/2018","182.94","183.55","185.15","181.82","1.16M","-0.18%"
"11/28/2018","183.27","180.23","183.35","179.50","497.92K","1.74%"
"11/27/2018","180.14","185.45","186.36","178.30","656.71K","-3.25%"
"11/26/2018","186.19","186.27","188.12","184.86","1.05M","0.75%"
"11/23/2018","184.81","183.18","186.99","182.92","280.74K","0.26%"
"11/21/2018","184.33","186.46","187.50","183.91","643.99K","-0.65%"
"11/20/2018","185.53","185.35","186.08","182.64","759.79K","-1.05%"
"11/19/2018","187.50","191.36","191.69","186.76","1.32M","-2.05%"
"11/16/2018","191.43","190.64","193.66","190.22","855.21K","-0.15%"
